Year,Week,Most Volatile Stocks,Volatility Top Ten,Least Volatile Stocks,Volatility Bottom Ten
2013,51,GPN,3.368904410086226,MET,1.325268121980574
2013,51,DHI,3.3609215578245824,PFG,1.3291139636633482
2013,51,ABT,3.35505193179826,KMX,1.3387004164421579
2013,51,NRG,3.3433484708813204,IR,1.3523675139193752
2013,51,RF,3.3413955474079886,MMC,1.0345147624368174
2013,51,CMG,3.2302186043818866,VRSN,1.050208418713684
2013,52,PPL,4.480562084752515,XOM,1.0712658729505193
2013,52,LUK,4.031576800482117,CHTR,1.1373443589397723
2013,52,PCLN,4.0216390963920885,HCP,1.253175007935102
2013,52,FL,3.5171091430428043,NOC,1.268728435414293
2013,52,FFIV,3.480179804505929,WDC,1.270884326574824
2013,52,CMG,3.4764933897839074,XLNX,1.2912226846734705
2013,52,FLIR,3.470666836541126,APA,1.327198529500605
2013,52,AMD,3.4335587312849625,FMC,1.3287004797459427
2013,52,GS,3.3989695467014847,TGT,1.3296260108582463
2013,52,ATVI,3.2744607647259047,COF,1.355701829433529
2014,1,CHD,4.314178222448103,ACN,1.3580915910070857
2014,1,KEY,3.8800333341404896,CTSH,1.375474233270229
2014,1,AMAT,3.598336439027406,CBS,0.8896366781502927
2014,1,PCLN,3.574820989212127,PG,0.9296072401008301
2014,1,AZO,3.5165196888728114,LRCX,1.1488112435324687
2014,1,CMG,3.425267819396855,ZTS,1.1811127329632742
2014,1,MU,3.4222941618662563,BWA,1.186075864095369
2014,1,RF,3.419046288261328,LEN,1.188332787331812
2014,1,EMN,3.3345142455875925,APH,1.2119887450430318
2014,1,LNT,3.30482943181374,GPC,1.2180228835053426
2014,2,PCLN,3.677552372441834,INTU,1.2208941239855822
2014,2,SIG,3.616361736662937,V,1.2280467461810876
2014,2,LEG,3.4044882735872775,DISCA,1.2373067053025402
2014,2,PXD,3.3949645363911727,MCHP,1.2408630118788602
2014,2,KMB,3.3770866496978273,IP,1.2440370392921591
2014,2,DISCK,3.3055487529016774,BK,1.2684848044286414
2014,2,CMG,3.2656507675440265,ORLY,1.0005082069993692
2014,2,VFC,3.256250760799452,CXO,1.134477134129811
2014,2,LNT,3.256141906456391,FE,1.1591268915323651
2014,2,GOOGL,3.220214684901314,HSIC,1.1595912379790212
2014,3,PCLN,3.6814518121887914,USB,1.1918156012957604
2014,3,WYNN,3.630949388895084,KMX,1.2209335894791578
2014,3,REGN,3.4871482626723753,SCG,1.258882570617124
2014,3,AMZN,3.4629264305472085,MLM,1.2648906768623056
2014,3,ADS,3.386522850496229,V,1.2731180707153995
2014,3,TAP,3.3782410377679293,BBT,1.2998142811596811
2014,3,XLNX,3.282093231894514,MET,1.3037757269868764
2014,3,AMAT,3.2739607923744574,AIG,1.3072164267036588
2014,3,MCK,3.2573803101797507,FB,1.3098038514700272
2014,3,BSX,3.2114543477620545,VIAB,1.320594760997045
2014,4,PCLN,4.284879199851451,AME,0.9842073848000364
2014,4,AMD,3.697275017316169,EXR,1.1083428840756402
2014,4,DVN,3.6435826403191207,UHS,1.155412629762903
2014,4,CCI,3.465654593508735,ICE,1.211858333867478
2014,4,COTY,3.4218381449269124,XRX,1.2307736167602727
2014,4,HOG,3.3819425031976396,CCL,1.2323876055980036
2014,4,CHK,3.3801766087476777,SWK,1.2693849208156585
2014,4,CMG,3.313138434996173,NOC,1.2868282107742326
2014,4,MPC,3.2604489082211563,VRTX,1.3109153156579028
2014,4,CA,3.243961534196621,TJX,1.3167538884262273
2014,5,PCLN,3.8718910300059006,AWK,1.327865360518794
2014,5,LLY,3.5965313217391404,ES,1.3339663781975526
2014,5,MCO,3.4945622478265093,CF,1.3396032476334676
2014,5,XL,3.301215043454836,PCAR,1.3461001868108549
2014,5,FL,3.2912964131428737,IT,1.006214893086883
2014,5,CBOE,3.236756129589068,HAS,1.1218165042887365
2014,5,CVX,3.196859850854702,COF,1.1877584838284898
2014,5,KORS,3.1737649347411105,JBHT,1.198301340581728
2014,5,GIS,3.1667708601988616,NOV,1.2192412981335834
2014,5,HBAN,3.1634650666468773,DG,1.2280184362475137
2014,6,AXP,3.522838312027338,AON,1.2457413928977068
2014,6,PCLN,3.4498746656450754,CA,1.3248127407192243
2014,6,GWW,3.4067644527963923,OKE,1.3278863949990185
2014,6,GM,3.385892159415853,ORCL,1.3382376940045937
2014,6,AZO,3.3566933232245924,JPM,1.3439941903941075
2014,6,AMZN,3.250178924482938,BRK.B,1.3469703465279383
2014,6,AMD,3.2317362319453893,NUE,1.363205416049146
2014,6,SYMC,3.1846427410297578,PNR,1.3690628444164334
2014,6,TMO,3.120006673986675,IVZ,1.0927864406397014
2014,6,RHT,3.083191365057567,YUM,1.0946173788984324
2014,7,IP,4.459032520210825,MSI,1.0990554382967563
2014,7,LRCX,3.9356005429146963,FAST,1.10627869636717
2014,7,DLTR,3.7218240639650753,BBY,1.1588482277557564
2014,7,ADS,3.490313057935789,EMR,1.16863129165738
2014,7,KSS,3.395684427337918,ACN,1.1704256787457117
2014,7,DG,3.3531808057192523,MMM,1.177738344741088
2014,7,PCLN,3.279412932279726,HSY,1.179186635562711
2014,7,CHTR,3.2574681271469963,ADM,1.201642864791785
2014,7,GOOGL,3.2089560664499537,PNW,1.2081043528435935
2014,7,ABC,3.207223089729962,AVGO,1.2125274119179643
2014,8,GOOGL,3.834068565261373,ORLY,1.2203802104523562
2014,8,CDNS,3.7657615747560786,ABT,1.2238826347331262
2014,8,TDG,3.7546271138108533,PNR,0.7635211376006743
2014,8,SCHW,3.612665919857636,ADI,1.0241509579684553
2014,8,AMD,3.5405262287884764,SLB,1.070694739985405
2014,8,NOV,3.5179075016100887,VRSN,1.0767939036590177
2014,8,STX,3.5131572716397352,BK,1.1435885074523398
2014,8,DAL,3.4186228290938985,MCD,1.1685498455936547
2014,8,PCLN,3.401146375666312,AIZ,1.215978118725218
2014,8,MET,3.388187124991008,MAR,1.2179744532807892
2014,9,PCLN,3.6965141438658167,DLTR,1.23824316557795
2014,9,WHR,3.6886020071774133,RHI,1.3021772279558637
2014,9,AMD,3.466646024754593,SLG,1.3104305454065
2014,9,AGN,3.4630063332130674,FBHS,1.3202750350484684
2014,9,STI,3.227811506285028,BWA,1.3211726527420498
2014,9,AMT,3.127765003931683,EQR,1.3229408030842111
2014,9,BWA,3.1247093646173285,ALL,0.9834472938580804
2014,9,ES,3.1237261907899074,SBAC,1.0290732058225327
2014,9,MOS,3.1168468201078965,RMD,1.0631752334895022
2014,9,JBHT,3.1127812211967547,OMC,1.0732650595734596
2014,10,PCLN,3.919466427040335,PSX,1.1853614875831493
2014,10,GOOGL,3.636093477439995,DISCA,1.1902206242781044
2014,10,EMR,3.61285284448878,CAH,1.202655662626076
2014,10,CHTR,3.5975454419774495,HCN,1.2027599695012456
2014,10,CMG,3.4993327623111,HII,1.2122868588624043
2014,10,AMD,3.4330139718782013,CHRW,1.2192319911365044
2014,10,LKQ,3.357175135558079,RHT,1.2333591902643566
2014,10,TDG,3.271886433189181,IP,1.2568097779119076
2014,10,AFL,3.255889771753316,KO,1.2957039077794832
2014,10,CSX,3.198107933514887,MON,1.297146979846646
2014,11,PCLN,3.7826486275342126,IP,1.0117632936256022
2014,11,CTXS,3.636079744533397,MMM,1.0504650679438714
2014,11,SPGI,3.5833898950571403,ANSS,1.0572480606409675
2014,11,AMD,3.571894007465094,HCP,1.0805938068551784
2014,11,NTAP,3.4132955528834032,JEC,1.1106809911506121
2014,11,ZTS,3.3689240204371984,NFLX,1.2131318097738126
2014,11,AZO,3.199525175010917,PNR,1.2244968620106884
2014,11,ZBH,3.198957211805575,DUK,1.2568142010089507
2014,11,ARNC,3.177587454880224,LEN,1.2726999720867993
2014,11,REGN,3.1713572793538276,CPB,1.2934674827272175
2014,12,TDG,3.6663870960490477,TMK,1.2938056023468458
2014,12,YUM,3.538438191056559,UAL,1.2985356086423556
2014,12,PCLN,3.528604813460773,FFIV,1.3003628795647055
2014,12,AGN,3.3759221367617167,FAST,1.302642401147393
2014,12,PH,3.3368323064727727,STI,0.9446758045286877
2014,12,STT,3.3128544811381744,AIG,0.9950920061277987
2014,12,CMCSA,3.2226633773914806,HD,1.0371274334755998
2014,12,INTC,3.212073320016657,PKG,1.0706442307429467
2014,12,FRT,3.2033842115593862,MKC,1.0753731417545902
2014,12,PPG,3.126069732111581,INCY,1.078932036542117
2014,13,CERN,3.4840180109430947,SWK,1.0825551824514497
2014,13,GILD,3.385652953091961,WBA,1.089181600750094
2014,13,PCLN,3.3110881252133657,CTXS,1.0979075070130349
2014,13,WU,3.255571953868332,AMG,1.1286143275609142
2014,13,BAC,3.2503673862453497,WMT,1.1489289389212318
2014,13,CSCO,3.171256481851426,FTI,1.1618295557498608
2014,13,HON,3.160530822549121,AEP,1.169843265059642
2014,13,AMD,3.151420350505949,SCG,1.1705603655563914
2014,13,SJM,3.1334735492606383,BWA,0.9337998157233496
2014,13,REGN,3.0688139963321666,LLY,0.9798071745254848
2014,14,MU,4.286117043477385,SO,1.0030718745508467
2014,14,CHD,3.7788152779623703,MAC,1.0240383282945047
2014,14,HBAN,3.5481186851500452,RCL,1.098488676549074
2014,14,PCLN,3.518844496551241,ESRX,1.1073773633864006
2014,14,AMD,3.4721449225334395,DIS,1.1577841807982192
2014,14,ALK,3.4266525530933243,DLTR,1.166855462187897
2014,14,CMG,3.4226543815801826,NOV,1.213381500810978
2014,14,GOOG,3.4126313568322666,CELG,1.2192721311884884
2014,14,EBAY,3.384335518541158,NTAP,1.2498515040249347
2014,14,PFE,3.3608941287127037,LH,1.2714831897942669
2014,15,PCLN,3.870325277511964,WMT,1.2900376424294326
2014,15,MMM,3.851632699598995,WFC,1.2927074296797234
2014,15,MU,3.653211698238688,APA,0.9237408127550074
2014,15,CBG,3.579498555141169,MMC,1.058481362061031
2014,15,AMD,3.5623024936368184,GD,1.100950388245772
2014,15,GOOG,3.387920283201205,AOS,1.1781630634678444
2014,15,TMK,3.3171704175419174,SBAC,1.181465681989514
2014,15,XYL,3.2913779799627285,MS,1.2218591544725421
2014,15,CMA,3.1733674728557055,NKE,1.2532893295865504
2014,15,NWL,3.1387290117287128,EBAY,1.2648806596694475
2014,16,MNST,4.42188997465574,BBT,1.2687488766106048
2014,16,SWKS,3.9828802519921584,APC,1.2803769728713994
2014,16,AME,3.9783515861489054,FRT,1.2835764065107154
2014,16,AMZN,3.8511163814900575,HSIC,1.2918206596913802
2014,16,BDX,3.7795995896067502,TMK,1.2996836210174705
2014,16,MMM,3.756467350423752,UNH,1.2997024519194957
2014,16,PCLN,3.444926514120931,DLTR,1.1036608935822223
2014,16,AMD,3.407812622707768,WMB,1.116505725748522
2014,16,ORCL,3.3636205158948167,SBAC,1.1273148469495664
2014,16,BAC,3.356062088050276,A,1.1538860863288343
2014,17,ZBH,4.199451513108986,AON,1.185062490296311
2014,17,PEP,3.7179288539018116,NTAP,1.2172198068618512
2014,17,NI,3.5424595376899988,DGX,1.2198979420309572
2014,17,GWW,3.352935810531128,BBT,1.2273223849866814
2014,17,PCLN,3.245495238035018,NFLX,1.249261144545744
2014,17,CMCSA,3.2371994151227135,PAYX,1.2610813149484663
2014,17,STX,3.1570188408425954,RSG,1.2647167738154719
2014,17,VFC,3.1550483490371293,CF,1.2794895462926061
2014,17,IQV,3.122041704157021,IDXX,1.284160688221703
2014,17,BLK,3.103719771028854,FOXA,1.289059929542537
2014,18,PCLN,4.017351261247136,RHT,1.0451339854345971
2014,18,MON,3.669873820917455,CRM,1.0541910441798292
2014,18,FMC,3.596044363126372,BK,1.0584395633168702
2014,18,GWW,3.2816002319320794,DLTR,1.1148863632575887
2014,18,USB,3.2759895169706206,MMC,1.1165874556519895
2014,18,AZO,3.2234935852957443,LLY,1.1652049383842813
2014,18,HST,3.217054739663233,ECL,1.181018946820231
2014,18,COO,3.173428483700241,SNI,1.192604795635373
2014,18,BK,3.104277335479901,COL,1.1927544983691518
2014,18,RHI,3.0916721654110773,SLB,1.1937594482059943
2014,19,AMD,3.8339024205886125,JBHT,1.2546806205880672
2014,19,RHI,3.7716809714738737,WDC,1.2784701032356116
2014,19,HES,3.684124490130485,AVY,1.2845257335902824
2014,19,PCLN,3.6270549851214446,L,1.2932399579179412
2014,19,SCHW,3.246914406349485,ADBE,0.7015603409645943
2014,19,WFC,3.2355040063705958,OKE,0.9357875965717822
2014,19,GT,3.232807660764519,ABBV,0.9543133480120911
2014,19,GOOG,3.2209530248352998,JPM,0.9602709626801126
2014,19,WHR,3.212256909285357,DTE,1.0302733605489438
2014,19,LMT,3.1656053750879827,CL,1.0364363053537826
2014,20,AMD,3.6377261698199144,OXY,1.0644766587266452
2014,20,AZO,3.599246929279006,C,1.1534738047148232
2014,20,WHR,3.5770662200208427,CTL,1.1565266260182654
2014,20,PCLN,3.5605390414862534,INCY,1.1579797859846424
2014,20,NVDA,3.521411539737868,AVGO,1.1724909033144744
2014,20,GOOG,3.442697233464025,MTB,1.1767259414203564
2014,20,MAT,3.3495600544357402,AWK,1.1890718157417406
2014,20,TJX,3.3403441487823313,NUE,1.1929394153900168
2014,20,LNT,3.238707073258607,HAL,0.9532684783544456
2014,20,ED,3.2281864410338166,ITW,1.0371864174037788
2014,21,AMD,3.8921598266991473,TSS,1.124826739925216
2014,21,AZO,3.8699607028189957,MAR,1.159281091204972
2014,21,PCLN,3.8098593316340486,PNR,1.1647454339744312
2014,21,GOOGL,3.785443480177034,AVGO,1.1794054380373709
2014,21,HAL,3.464798039387206,CHD,1.218990410969295
2014,21,JEC,3.4203400784631994,AEP,1.2313006700262918
2014,21,NCLH,3.397420633605607,MPC,1.2332651691112966
2014,21,ILMN,3.370719097334218,QCOM,1.2444685893063672
2014,21,VRSK,3.318792216141071,SPGI,1.2549692011491818
2014,21,PHM,3.2396091752542175,WM,1.2577048083471518
2014,22,PH,3.832842739336605,MSI,1.2633739895966731
2014,22,CMG,3.7516397231651015,WY,1.2690535938893974
2014,22,FIS,3.681675752093427,RMD,0.989032662884725
2014,22,EQIX,3.5553372354221704,TJX,1.0458913223672077
2014,22,TRIP,3.55398708073787,DISCK,1.0536803574735512
2014,22,URI,3.5000656392494154,AET,1.086061560307268
2014,22,FMC,3.3739874073311036,ALB,1.1100669585684333
2014,22,JNJ,3.3680581316120377,ORCL,1.173892163695577
2014,22,COF,3.348660598595211,PCAR,1.182821330535453
2014,22,PCLN,3.315425232727027,ROST,1.202550525045822
2014,23,GLW,4.0082948437503365,LOW,1.205695841984417
2014,23,EQR,3.921756002280008,PG,1.2076535533603612
2014,23,PPL,3.457028365801711,HCA,1.2120025781277501
2014,23,PCLN,3.447449619224274,HES,1.2126247699123955
2014,23,OKE,3.4038363919293557,MMM,1.2148355278380207
2014,23,CHTR,3.318906609843931,AJG,1.2242604890608946
2014,23,GGP,3.2546363019277287,SNI,0.9248826370838857
2014,23,XL,3.243163482135418,XYL,1.0006691821883589
2014,23,ALLE,3.228574755017634,EIX,1.0028169027330003
2014,23,RHT,3.1853907553296876,HSIC,1.0822856239675565
2014,24,ABBV,3.5877094538942584,YUM,1.0838599140981724
2014,24,RSG,3.4525431393018424,EOG,1.110537385994199
2014,24,AMD,3.4522416506515357,SRCL,1.1431687529657704
2014,24,RL,3.4018705652844927,WYN,1.1530445207501223
2014,24,PCLN,3.270480600803998,SCG,1.1826933715545003
2014,24,HOG,3.2304769809770884,V,1.2076070092527595
2014,24,CNP,3.0945959523269897,INCY,1.2147763938523932
2014,24,AZO,3.077716077725448,ADP,1.2157586400084681
2014,24,PX,3.041826041378866,OXY,1.2232386845483094
2014,24,GOOGL,3.0314566647763423,COO,1.2267231370173994
2014,25,PCLN,3.5951684880906187,PFG,1.0300088830924408
2014,25,ED,3.435021682902883,ARE,1.030114570684856
2014,25,MCK,3.346117831092932,GPS,1.058912931818262
2014,25,SCG,3.2956171403643824,AME,1.077699575274158
2014,25,IVZ,3.209730762518743,SWK,1.1817278115658212
2014,25,LUK,3.1298606406584035,AJG,1.1818566558798036
2014,25,LNT,3.1078378103406292,FTI,1.194116667821715
2014,25,C,3.1043087559883578,SLB,1.2043465993402453
2014,25,GD,3.101326138346786,USB,1.2066895786391783
2014,25,BXP,3.077427586589538,CPB,1.2240129320952626
2014,26,PCLN,4.31117182334624,DG,1.2308259173857734
2014,26,AMD,4.13129428652028,AEP,1.241506305228468
2014,26,NAVI,3.748491250314413,YUM,1.2490604940498107
2014,26,CHTR,3.7433404906179484,AIG,1.2730291321946254
2014,26,BXP,3.7160737691332635,SEE,1.0432492014012031
2014,26,GOOG,3.6838452154838635,FAST,1.1000827362024506
2014,26,TMK,3.40521301160181,HAL,1.1088503121404871
2014,26,CTAS,3.3880413021950133,UHS,1.1536279484223528
2014,26,RL,3.3831305635929128,ALGN,1.1739684393510945
2014,26,GOOGL,3.3589244735669688,DUK,1.2881681473471371
2014,27,PCLN,3.8178499641467596,AEE,1.3133974538780593
2014,27,TMK,3.6831464694519553,RHI,1.3163773801987764
2014,27,MU,3.6094834654791628,AIZ,1.326933834653588
2014,27,FLIR,3.5788501257300784,MGM,1.3471220351487632
2014,27,AZO,3.5529911462930714,ORCL,1.349840265115528
2014,27,CL,3.5111971101449226,GPS,1.357327987614052
2014,27,HCP,3.5023588359387237,DE,1.3650799066554506
2014,27,ROP,3.4984037463823245,ADSK,1.3702502643535535
2014,27,FRT,3.453467150371028,LH,0.9983187761538348
2014,27,PRGO,3.44297690536904,XYL,1.0809716778539922
2014,28,HBAN,3.6661906322681674,AKAM,1.118939683463872
2014,28,GOOG,3.4966596336354145,REG,1.126247402608948
2014,28,AMD,3.476386261788501,MMC,1.1668177277827023
2014,28,SWK,3.3950933708082855,FAST,1.181711519256217
2014,28,BAC,3.370835705861931,AIV,1.2216152359640753
2014,28,GOOGL,3.2757149782115618,LNC,1.2348382550113204
2014,28,AYI,3.2740150583177523,AMT,1.2420920233216688
2014,28,NTRS,3.248638842654228,JBHT,1.2564610211991494
2014,28,PCLN,3.2485494372834687,TROW,1.3256126639272057
2014,28,MAS,3.2337312777120735,AIZ,1.3272253333614572
2014,29,GOOG,3.547846502185511,NLSN,1.3366397093409839
2014,29,AMD,3.486668567033798,MU,1.3368345957215655
2014,29,UHS,3.3930187173799204,UNH,0.770110209531885
2014,29,MTD,3.273240236742467,SLB,0.9873570619153371
2014,29,MAC,3.255581466730246,CBS,0.9983587326149693
2014,29,AZO,3.2322764885770128,ALB,1.0369200509954077
2014,29,EMR,3.1834560621146895,CF,1.0398747726366193
2014,29,FTI,3.121201987378902,ESRX,1.075101062357451
2014,29,ADS,3.1085027034544304,AAL,1.12458142748564
2014,29,IQV,3.0953526076605393,HSIC,1.1329654531687017
2014,30,CMG,3.4227482038718113,SCG,1.1436076546268357
2014,30,AVB,3.4208472215874055,CPB,1.1476911563123857
2014,30,TMO,3.4013148523492376,FMC,1.1590851153489794
2014,30,GPN,3.269732637890171,ADM,1.1638046008806304
2014,30,SHW,3.180065306748282,VZ,1.1656651757053518
2014,30,MTD,3.133856266439956,DPS,1.175450334030093
2014,30,EXPE,3.129093336878008,ADBE,1.0071917576248421
2014,30,V,3.11225086964037,EMR,1.128615698231453
2014,30,PCLN,3.105439396638365,ORCL,1.1628498294033072
2014,30,INCY,3.1035374327425282,OKE,1.1905836197404889
2014,31,PCLN,4.26346975531299,EL,1.2012630193485363
2014,31,GOOGL,3.416093433565492,TXT,1.228762462782935
2014,31,CTAS,3.3635460191843918,NDAQ,1.26105629941606
2014,31,RF,3.266306228535054,INTU,1.2988001587532154
2014,31,SLB,3.246327164378865,XYL,1.3116922202922894
2014,31,MON,3.2224745620320383,FOX,1.323289992109121
2014,31,TRIP,3.2128005940199076,ROK,1.3276536851747538
2014,31,BAC,3.1914221396987124,HRL,1.3302119092585012
2014,31,XLNX,3.0814121421127374,XLNX,1.3329451162678239
2014,31,RHT,3.0573516371857488,VTR,1.3445008445864566
2014,32,AMD,3.6082095380460664,MSI,1.0052267496173954
2014,32,PCLN,3.3881055094039487,CPB,1.0247936652204668
2014,32,SO,3.3873462017126625,GPS,1.0880008759074922
2014,32,TWX,3.3118181051968945,REG,1.0972935519647096
2014,32,TSCO,3.28609532187233,HAL,1.1579592286901774
2014,32,ULTA,3.2798372572384387,TGT,1.1637471333716047
2014,32,CMG,3.2471840639289526,DISCK,1.1895800037164377
2014,32,VIAB,3.2327024152432684,CTXS,1.1955163623809115
2014,32,BSX,3.2293971360335254,SYY,1.2010169492886138
2014,32,NRG,3.220770804606051,FLIR,1.2058305916447485
2014,33,DHI,3.7688726636825978,WY,1.2222904809679382
2014,33,AKAM,3.64166506628089,MRK,1.2710733451927876
2014,33,HBI,3.4066396705709736,DLTR,1.27305310833169
2014,33,PCLN,3.398203423073261,GM,1.2848747945707952
2014,33,AMD,3.387649018340471,HRS,0.925536543940918
2014,33,AMZN,3.2874497734278356,LOW,0.9568976827291238
2014,33,AZO,3.234232992992149,PCAR,1.0901901640505003
2014,33,ABT,3.2085191257460024,FLR,1.0997004143045934
2014,33,REGN,3.169340052038296,BLL,1.1146112032148734
2014,33,V,3.1258307782292034,V,1.1302161684592233
2014,34,PCLN,3.7534014504208337,MAT,1.1638957025630827
2014,34,CMG,3.4460303971295843,CI,1.236598215606978
2014,34,AYI,3.3114856820921803,ITW,1.24295223031375
2014,34,TIF,3.2758605152580307,HP,1.2563208375101484
2014,34,FDX,3.2735410931207234,LRCX,1.2572121023294938
2014,34,KO,3.2683897041043224,PSX,1.2761501206212973
2014,34,NVDA,3.206648390907376,LYB,1.2822426794402186
2014,34,AMD,3.203827746157072,UNM,1.3082176312806575
2014,34,TROW,3.185139241420744,HD,1.1022438654373983
2014,34,XYL,3.153361942408506,HRS,1.113130868379957
2014,35,GOOG,3.9238264405732997,LLL,1.1186974540340793
2014,35,AMD,3.886987005685035,CELG,1.1691897090980192
2014,35,COL,3.4501847611663337,CME,1.1755486851029908
2014,35,HBI,3.445226927429291,CL,1.2345391360625775
2014,35,AMZN,3.413406832978538,MAT,1.263493796172713
2014,35,HBAN,3.1815268506809455,PLD,1.2793270182670338
2014,35,BSX,3.17920736121393,UTX,1.2793649364598367
2014,35,MHK,3.1680981634407535,RJF,1.2800768051207903
2014,35,FFIV,3.1550233426921515,ITW,1.2810904252121917
2014,35,F,3.1249594356278214,ALGN,1.287327495449734
2014,36,CMG,3.9505509217656773,FLR,1.3060412876779814
2014,36,BIIB,3.8579074913631173,FTI,1.3274594165575162
2014,36,PCLN,3.746678216105921,RJF,1.0567898018346231
2014,36,CPB,3.6858886599765706,VFC,1.0704212268755469
2014,36,SLG,3.568189764950174,TIF,1.142697560491668
2014,36,EQIX,3.5155260623181137,YUM,1.1688448927657211
2014,36,GOOGL,3.484391238111681,MAA,1.1927810591998218
2014,36,CELG,3.404543979562306,STT,1.1946415337212022
2014,36,NEM,3.4008866430979507,PDCO,1.2043012801397102
2014,36,GPC,3.3962302876945074,ED,1.2086027436831386
2014,37,BIIB,4.057210405497269,HCP,1.213872070179979
2014,37,CNP,3.561712424461401,XRX,1.227679222236341
2014,37,PCLN,3.5373226295524596,GPN,1.234674323102268
2014,37,SYMC,3.4455650178336357,PCG,1.2419875273162844
2014,37,NWSA,3.370329987324505,TEL,1.2756487796286624
2014,37,BLK,3.2984312556069555,RMD,1.277774669564119
2014,37,SYF,3.297981785828438,FAST,1.039620963209472
2014,37,GOOG,3.2910039865858804,GD,1.1060873086078535
2014,37,AMD,3.2710665565916117,WYN,1.1384498883733396
2014,37,PLD,3.269849572481875,PG,1.1811599012784453
2014,38,GOOGL,3.7371234689438153,COL,1.2157597038679235
2014,38,GOOG,3.7138472732196064,TXN,1.2240194680882013
2014,38,TXN,3.64506146352153,CME,1.2267483899530582
2014,38,AVGO,3.637477708522391,WDC,1.2414654929440914
2014,38,ORCL,3.3151850524057735,DIS,1.2444225666392363
2014,38,HRB,3.3079724808449904,CPB,1.250327246254599
2014,38,FITB,3.2260269898029335,SWKS,1.259651417941418
2014,38,AMD,3.1868358526295264,AAP,1.2649343417403807
2014,38,NWS,3.174773975739406,WMB,1.280795905337313
2014,38,DISCK,3.166355990436678,KR,1.282359633380537
2014,39,PCLN,4.197209834105183,AJG,1.0622773421014844
2014,39,FLR,3.7497180728210404,ORCL,1.1441315036377473
2014,39,CFG,3.6961497762502273,XRAY,1.1485205894518018
2014,39,BIIB,3.5526276841960867,EFX,1.1890624608093172
2014,39,GOOG,3.542429967183825,TRIP,1.2113843358335157
2014,39,RF,3.5168977143165483,SYK,1.2234589432529646
2014,39,HSY,3.4691199081395374,NTRS,1.2336475616313705
2014,39,AEE,3.440336437400956,AVB,1.2430992171113089
2014,39,URI,3.3061580612175505,RCL,1.2434930506958826
2014,39,GOOGL,3.2764708449716458,HUM,1.267820165890324
2014,40,PCLN,3.8758798941605237,KO,1.2750459306891133
2014,40,CME,3.6340365452294683,EQT,1.2786661970223097
2014,40,MO,3.632458938229913,ABT,1.287946139342398
2014,40,CFG,3.5514258229454447,DGX,1.3177907397614548
2014,40,HAS,3.5357167010089015,AMT,1.0575575606020364
2014,40,MA,3.493379440597797,PLD,1.1028945056297506
2014,40,HBAN,3.3336780911677315,EXC,1.1082025862810712
2014,40,RF,3.2904013450875143,HCP,1.1126364854757844
2014,40,MS,3.286734952403285,CTSH,1.1142189909749136
2014,40,LB,3.2256501088715077,ALL,1.1191849712244557
2014,41,PH,3.693779857940553,NFLX,1.1197712473657775
2014,41,PCAR,3.5319228778342477,GRMN,1.131490665141151
2014,41,GOOGL,3.416455902887013,WFC,1.1799754541505938
2014,41,UNH,3.337486912705404,ROK,1.1878880557480453
2014,41,CFG,3.3344826884102687,OKE,1.2403015774511932
2014,41,AMD,3.308865963030294,MLM,1.2688033400577983
2014,41,BF.B,3.287627224172539,XOM,1.2705851757904343
2014,41,ROP,3.2726570835445914,HOG,1.275108777132456
2014,41,FLR,3.1810211619178954,SLB,0.9653238298063318
2014,41,AES,3.1271309209676246,KMI,1.0260575320487972
2014,42,RTN,3.718778279075445,FLS,1.0539841160133403
2014,42,PFE,3.5891493953062357,ED,1.077767590855186
2014,42,AMD,3.57004488344773,YUM,1.0837142303615994
2014,42,WYNN,3.5484268299927373,NUE,1.09606144749073
2014,42,URI,3.4188345702353766,MTB,1.1133166564578323
2014,42,BLK,3.407498030633429,AET,1.1479718891471884
2014,42,PCLN,3.3847092927605864,HP,1.1487948598340527
2014,42,NTRS,3.3427224412643803,FL,1.1822882946409443
2014,42,SWKS,3.329926999268708,VMC,1.1833218167930795
2014,42,AAP,3.2954343183256283,ADBE,1.1839714857306536
2014,43,MTD,3.8714741239099886,AVY,1.194028809496696
2014,43,PCLN,3.759591536797724,HCA,1.1956468993233755
2014,43,CMG,3.5509716837931093,LLY,1.1632719062907835
2014,43,CVS,3.47206050995876,MAA,1.1942555174908636
2014,43,AMZN,3.3126984887283037,VAR,1.1981635090140255
2014,43,PVH,3.2996795246568276,JCI,1.239723651701436
2014,43,DRE,3.274780256836904,MCHP,1.2399774161876067
2014,43,HAL,3.2691178191774797,HOG,1.2450020342026378
2014,43,REGN,3.2432426212556584,FAST,1.2672295583987148
2014,43,AMD,3.239555787538032,MMC,1.306658991622299
2014,44,PCLN,3.975326465282914,DLTR,1.3217516138947254
2014,44,DG,3.5257029591040068,HAL,1.3380732638335744
2014,44,BBT,3.4386357283938103,ORCL,1.3416310951779642
2014,44,CMG,3.409688627389386,NFX,1.34410674112202
2014,44,VRSN,3.399208308814784,PEG,1.3453148253082676
2014,44,KR,3.393773342265662,KMX,1.3568935191070275
2014,44,IRM,3.3897759681705537,GD,0.945176902239808
2014,44,AMD,3.386539869137164,EBAY,1.1410618551455645
2014,44,IR,3.369703406213847,CME,1.1474167303476404
2014,44,AMZN,3.357455746406957,EXPD,1.2155758908578456
